urlid,alchemy_category,alchemy_category_score,avglinksize,commonlinkratio_1,commonlinkratio_2,commonlinkratio_3,commonlinkratio_4,compression_ratio,embed_ratio,frameTagRatio,hasDomainLink,html_ratio,image_ratio,lengthyLinkDomain,linkwordscore,news_front_page,non_markup_alphanum_characters,numberOfLinks,numwords_in_url,parametrizedLinkRatio,spelling_errors_ratio,label,Type,subdomain,webname,domain,countPath,website_type,website_type2,wordInHLT,wordError,lld_nol_prob,linkscorepredprob
6291,1,0.482311,3.341772152,0.675,0.5375,0.5375,0.525,0.524838013,0.003731343,0.039215686,0,0.240194136,0.029850746,1,12,0.0,8668,80,4,0.0125,0.108208955,0.0,training,519,2532,52,3,970,1765,1040.16,937.95522194,0.5574376329113074,0.5976012530999557
1746,2,0.849999,2.2065217390000003,0.36842105299999994,0.201754386,0.10526315800000001,0.087719298,0.53003337,0.0,0.016632017,0,0.212993719,0.089108911,1,10,1.0,8385,114,0,0.228070175,0.131313131,1.0,training,519,3527,12,1,0,0,838.5,1101.060603435,0.8470357233020893,0.8402886524400436
3644,6,0.196353,2.084337349,0.27380952399999997,0.047619048,0.011904762,0.011904762,0.546820809,0.0,0.04814004400000001,0,0.21122853,0.307692308,1,36,0.0,1418,84,7,0.14285714300000002,0.147928994,0.0,training,0,2799,12,3,2128,1200,510.48,209.763313492,0.5365202132337255,0.47314415026402323
9060,10,0.32923600000000003,2.5,0.2,0.0,0.0,0.0,1.5555555559999998,0.0,0.166666667,0,0.332075917,0.5,0,38,0.0,159,10,3,0.2,0.333333333,0.0,training,519,4056,12,2,2075,0,60.42,52.999999947,0.12274737053992171,0.49253786752963924
8874,0,0.6008133639871819,4.850961538,0.7763157890000001,0.530701754,0.298245614,0.15789473699999998,0.39226888299999996,0.0,0.050331126,0,0.248274918,0.014207148999999999,1,28,0.0,13469,228,5,0.048245614000000006,0.09526066400000001,0.0,training,0,217,12,5,613,833,3771.32,1283.0658834160001,0.8490632396471,0.5348272321212596
9439,8,0.737574,2.569767442,0.6780104709999999,0.20942408399999998,0.020942408,0.0,0.306768559,0.0,0.045812455,1,0.17812701,0.5,0,23,0.0,7945,382,5,0.028795812,0.125714286,0.0,training,519,481,12,2,1237,1341,1827.35,998.80000227,0.8473913351573691,0.5522560354634618
8257,10,0.276378,2.591240876,0.7784810129999999,0.537974684,0.14556962,0.056962025,0.45025245,0.0,0.027027027000000002,0,0.24692289399999998,0.037735849,1,17,0.0,7670,158,8,0.006329114,0.12096774199999999,1.0,training,519,2651,51,5,453,714,1303.9,927.8225811399999,0.8698915256370021,0.5913539154499929
5446,0,0.6008133639871819,0.851851852,0.25,0.125,0.0625,0.0,21.0,-1.0,0.049107143,0,0.259526441,-1.0,0,31,0.0,295,32,2,0.125,0.6,1.0,training,519,801,12,3,1232,2229,91.45,177.0,0.13333417748125978,0.5782977732960317
3180,0,0.6008133639871819,2.055555556,0.578947368,0.052631579000000005,0.0,0.0,0.409266409,0.0,0.086419753,0,0.30285318,0.042682927,0,34,0.0,1107,57,5,0.122807018,0.081871345,0.0,training,519,3829,12,3,613,2125,376.38,90.63157891499999,0.1530954626512503,0.44575884702110696
1583,6,0.800028,2.382978723,0.235294118,0.125,0.044117647,0.022058823999999998,0.407487091,0.0075,0.055023922999999995,0,0.197004892,0.09,1,8,0.0,13210,136,12,0.433823529,0.141176471,1.0,training,519,2952,12,4,1113,2026,1056.8,1864.94118191,0.8512179909918228,0.5815437653081025
2685,0,0.6008133639871819,1.142857143,0.14285714300000002,0.0,0.0,0.0,21.0,-1.0,0.069672131,0,0.237334839,-1.0,0,43,1.0,109,14,0,0.35714285700000004,0.166666667,1.0,training,311,2479,12,1,0,0,46.87,18.166666703,0.13102890758838914,0.5
6321,0,0.6008133639871819,1.954545455,0.22727272699999998,0.045454545,0.0,0.0,21.0,-1.0,0.12195122,0,0.266639807,-1.0,1,53,0.0,209,22,6,0.0,0.25,0.0,training,0,4105,12,3,453,714,110.77,52.25,0.1403362494900832,0.16122753995947423
9058,2,0.5456840000000001,2.666666667,0.419354839,0.09677419400000001,0.064516129,0.0,0.5307692310000001,0.0,0.005988024000000001,0,0.32302595300000003,0.10952381,1,26,0.0,1132,31,0,0.032258065,0.106598985,0.0,training,519,671,12,2,1222,383,294.32,120.67005101999999,0.1492188711312225,0.5301646660981982
8932,1,0.848353,2.198924731,0.612903226,0.410138249,0.013824885,0.0,0.479522467,0.0,0.01980198,0,0.19932312300000002,0.07176141700000001,1,26,0.0,5343,217,4,0.276497696,0.092664093,0.0,training,519,1551,12,2,1155,2295,1389.18,495.104248899,0.8690809570711127,0.5301646660981982
2692,0,0.6008133639871819,60.0,0.240437158,0.18579235,0.14207650300000002,0.06557377,0.494047619,0.0,0.008557457,0,0.184626772,0.030769231,1,27,0.0,3085,183,2,0.010928962,0.08974359,0.0,training,519,189,12,1,1868,0,832.95,276.85897515,0.8599427819341184,0.44615554923437645
7535,8,0.8711209999999999,0.33908046,0.056410256,0.020512821,0.0,0.0,0.413547237,0.0,0.04483074099999999,0,0.18586334399999999,0.36040609100000004,0,7,0.0,4557,195,14,0.46666666700000003,0.051282050999999995,0.0,training,0,1454,12,2,250,1286,318.99,233.692306407,0.8678811564361295,0.8447334151903693
6554,8,0.517564,1.8563829790000002,0.605263158,0.321052632,0.09473684199999999,0.026315789,0.436356559,0.0,0.05337519599999999,0,0.240611766,0.11333333300000001,1,26,0.0,4668,190,6,0.021052632,0.089449541,1.0,training,55,441,12,6,1009,1564,1213.68,417.550457388,0.8532096601986177,0.5301646660981982
831,8,0.573477,3.3604651160000003,0.643086817,0.382636656,0.209003215,0.14147910000000002,0.537164751,0.0,0.056397305999999994,0,0.184646612,0.140186916,1,44,0.0,5895,311,8,0.199356913,0.0456621,1.0,training,519,3508,4,5,1345,1146,2593.8,269.17807949999997,0.8473913351573691,0.16428750630761857
8560,11,0.6591020000000001,1.943231441,0.48953974899999997,0.30543933100000004,0.234309623,0.20083682,0.544091711,0.0,0.027348395,0,0.177411135,0.18407960199999998,1,66,0.0,1205,239,3,0.30543933100000004,0.038834951,0.0,training,242,1888,12,3,453,714,795.3,46.796115955,0.8698915256370021,0.152608664842631
963,0,0.6008133639871819,2.359649123,0.605442177,0.261904762,0.234693878,0.176870748,0.43542309,0.0,0.018565401000000002,0,0.163338767,0.18007662800000002,1,23,0.0,7821,294,9,0.231292517,0.064579256,1.0,training,519,1693,12,4,453,714,1798.83,505.074361176,0.8686287904691933,0.5522560354634618
2530,8,0.0784091,2.1620111730000002,0.594444444,0.07777777799999999,0.038888888999999996,0.016666667,0.571008815,0.0,0.070853462,0,0.24430902699999998,0.25862069,1,40,0.0,2774,180,2,0.34444444399999996,0.143678161,0.0,training,519,1422,12,2,1105,0,1109.6,398.563218614,0.8566670127685516,0.44845958507095707
286,0,0.6008133639871819,1.06557377,0.45161290299999995,0.048387097000000004,0.0,0.0,21.0,-1.0,0.042918455,0,0.314767234,-1.0,0,10,0.0,2440,62,2,0.016129031999999998,0.25,1.0,training,519,1858,12,5,453,714,244.0,610.0,0.4174297935376854,0.8402886524400436
571,0,0.6008133639871819,2.834138486,0.626955475,0.22141997600000002,0.109506619,0.06257521099999999,0.535511364,0.0,0.026862027000000004,0,0.199042595,0.512690355,1,15,1.0,50500,831,0,0.06257521099999999,0.050505050999999995,0.0,training,519,1183,12,1,0,0,7575.0,2550.5050754999997,0.8807970779778823,0.8413942872648525
523,8,0.46220100000000003,1.142180095,0.328638498,0.14084507,0.046948357,0.018779343,0.33936261799999995,0.0,0.014177694,0,0.166566934,0.179487179,1,13,0.0,7056,213,2,0.08450704199999999,0.085158151,1.0,training,0,1677,12,2,898,1217,917.28,600.875913456,0.8748396004250029,0.837479672924746
1023,0,0.6008133639871819,3.1951219510000004,0.674418605,0.331395349,0.093023256,0.011627907,0.460552933,0.0,0.05521472400000001,0,0.260184052,0.049808429,1,58,0.0,1979,172,4,0.28488372100000003,0.11877394599999999,1.0,training,276,2119,12,5,453,714,1147.82,235.05363913399998,0.8655379206100237,0.1544652650835347
437,0,0.6008133639871819,1.4021739130000002,0.326086957,0.19565217399999998,0.152173913,0.032608696,0.627254509,0.022222222000000003,0.035940803,0,0.22021879600000002,0.6333333329999999,1,19,1.0,2660,92,0,0.010869565,0.076923077,0.0,training,478,3789,12,1,0,0,505.4,204.61538482000003,0.8429045311145473,0.8320183851339245
6875,0,0.6008133639871819,2.088888889,0.37912087899999997,0.153846154,0.04395604400000001,0.027472527000000004,0.394035751,0.0,0.074875208,0,0.24621124100000003,0.028176796,1,12,0.0,10658,182,4,0.06043956,0.044217687,0.0,training,519,81,12,2,1572,0,1278.96,471.27210804599997,0.8543619836242367,0.5976012530999557
2704,8,0.8451,3.0916666669999997,0.669014085,0.302816901,0.15962441300000002,0.08685446,0.309005297,0.0,0.04712813,0,0.229273842,0.098330241,1,49,0.0,6235,426,4,0.284037559,0.09284332699999999,1.0,training,519,1707,12,4,453,714,3055.15,578.878143845,0.8709169817721657,0.15685486172036478
4681,0,0.6008133639871819,1.4,0.20754717,0.018867925,0.0,0.0,0.513165952,0.0,0.059936909000000003,0,0.299319499,0.071428571,0,12,0.0,2253,53,4,0.132075472,0.07092198599999999,1.0,training,519,4125,12,2,1873,0,270.36,159.78723445799997,0.15634028507414274,0.5976012530999557
10435,8,0.782192,2.14084507,0.2875,0.225,0.175,0.1375,0.459866221,0.0,0.060475162,0,0.23834978399999998,0.149350649,1,19,0.0,2975,80,8,0.1625,0.09150326800000001,1.0,training,0,934,37,4,453,714,565.25,272.22222230000006,0.5574376329113074,0.8320183851339245
5912,3,0.852299,1.0377358490000002,0.45945945899999996,0.0,0.0,0.0,0.475132275,0.0,0.112359551,0,0.305887421,0.090361446,0,13,0.0,1663,74,8,0.35135135100000003,0.09826589599999999,0.0,training,519,3448,12,4,453,714,216.19,163.416185048,0.552438044874211,0.837479672924746
1284,3,0.949742,4.66507177,0.381132075,0.252830189,0.150943396,0.11698113199999999,0.41549295799999997,0.0,0.046165884000000004,0,0.232516378,0.08,1,27,0.0,12680,265,14,0.154716981,0.090234858,0.0,training,519,844,51,3,1821,895,3423.6,1144.1779994400001,0.8751594112970704,0.44615554923437645
9539,1,0.85,2.64957265,0.496503497,0.23776223800000001,0.11888111900000001,0.055944056,0.46300670899999996,0.0,0.017894737,0,0.158750417,0.078586498,1,7,0.0,18053,143,4,0.041958042,0.116240267,0.0,training,0,429,12,4,528,111,1263.71,2098.485540151,0.8420378326282985,0.8447334151903693
635,8,0.408763,41.98214286,0.72410455,0.6214908029999999,0.33591481100000004,0.130687318,0.779279279,0.0,0.007135826999999999,0,0.10783946400000001,17.0,1,59,0.0,7645,1033,16,0.921587609,0.16923076899999998,0.0,training,166,1312,12,1,1857,0,4510.55,1293.7692290049997,0.8807970779778823,0.4255574831883411
2413,8,0.4875,2.25,0.166666667,0.166666667,0.0,0.0,0.460753982,0.0,0.0,0,0.379469977,0.005066498,0,2,0.0,6775,18,0,0.0,0.11800000000000001,1.0,training,519,3962,12,2,200,417,135.5,799.45,0.14185106490048777,0.4694259472076499
2021,8,0.416839,1.761904762,0.49206349200000005,0.174603175,0.079365079,0.031746032,0.423511094,0.0,0.066157761,0,0.291845911,0.022105262999999997,1,8,0.0,5663,63,3,0.111111111,0.08465011300000001,1.0,training,340,2735,12,5,453,714,453.04,479.3735899190001,0.47062211201074466,0.5815437653081025
4641,6,0.9730260000000001,0.85,0.101694915,0.033898305,0.016949153,0.0,0.417695473,0.0,0.090909091,0,0.219913275,0.14147910000000002,1,14,0.0,2774,118,8,0.050847458,0.102719033,0.0,training,0,1413,12,2,238,1880,388.36,284.942597542,0.8534480577106124,0.5816791608108998
3454,6,0.732422,2.538461538,0.55,0.0,0.0,0.0,0.40935815799999997,0.0,0.028368794,0,0.34959271700000005,0.005633803000000001,0,5,0.0,3261,20,4,0.0,0.07132667599999999,1.0,training,519,1224,12,1,1408,0,163.05,232.59629043599998,0.1355279388922732,0.5810956417872526
10422,0,0.6008133639871819,2.755434783,0.43601895700000004,0.236966825,0.075829384,0.042654028,0.545807453,0.0,0.062372187999999995,0,0.219690555,0.20982142899999998,1,32,0.0,5557,211,10,0.142180095,0.056680162,0.0,training,519,2813,12,4,699,895,1778.24,314.971660234,0.8681403601684844,0.5195977978782956
8938,11,0.9311010000000001,2.973451327,0.406779661,0.19491525399999998,0.050847458,0.050847458,0.38668459999999993,0.0,0.1,0,0.237046515,0.116731518,1,35,0.0,2953,118,7,0.101694915,0.073684211,0.0,training,0,1460,12,3,1922,1629,1033.55,217.589475083,0.8534480577106124,0.514558990055596
7724,0,0.6008133639871819,2.225225225,0.668085106,0.336170213,0.140425532,0.072340426,0.508277131,0.0,0.061493411,0,0.21296513,0.09246575300000001,1,55,0.0,1964,235,8,0.055319149000000005,0.08275862099999999,1.0,training,519,683,12,2,489,0,1080.2,162.53793164399997,0.853798059619033,0.16361417605920497
4895,0,0.6008133639871819,2.0434782609999997,0.745524297,0.29028133,0.21099744199999998,0.170076726,21.0,-1.0,0.01145535,0,0.186858553,-1.0,1,21,0.0,20926,782,3,0.39258312,0.166666667,1.0,training,27,228,12,3,453,714,4394.46,3487.6666736419998,0.5,0.5061725259125543
10491,6,0.587348,2.238095238,0.571428571,0.23809523800000001,0.0,0.0,0.434403241,0.0,0.075555556,0,0.36425762,0.001813237,0,4,1.0,5462,21,0,0.095238095,0.08793264699999999,1.0,training,203,1611,12,1,0,0,218.48,480.28811791399994,0.137307208411113,0.8338562360433432
5706,3,0.526575,1.4272727269999999,0.353448276,0.120689655,0.077586207,0.077586207,0.548064919,0.0,0.04989605,0,0.22940871300000001,0.25517241399999996,1,26,0.0,2324,116,4,0.275862069,0.075342466,1.0,training,0,103,12,5,453,714,604.24,175.095890984,0.8428045682813681,0.5301646660981982
3762,10,0.834462,3.0093457939999997,0.49074074100000004,0.23148148100000002,0.064814815,0.055555556,0.48761672799999994,0.0,0.06802721099999999,0,0.27235189,0.040178571,1,35,0.0,2741,108,2,0.25,0.102505695,0.0,training,0,2568,12,2,179,0,959.35,280.96810999499996,0.8506870654691563,0.514558990055596
5085,2,0.739083,1.888030888,0.335483871,0.19677419399999999,0.15161290300000002,0.087096774,0.48609198600000003,0.0,0.037815126,0,0.21141047300000002,0.220588235,1,29,0.0,5134,310,5,0.232258065,0.10422960699999999,1.0,training,519,1448,12,3,453,714,1488.86,535.1148023379999,0.8411308951190849,0.5034964465021093
7222,0,0.6008133639871819,2.5238095240000002,0.5277777779999999,0.291666667,0.152777778,0.10416666699999999,0.453815261,0.0,0.082152975,0,0.24925798300000002,0.087837838,1,27,0.0,3676,144,9,0.131944444,0.102974828,1.0,training,0,2349,37,2,2129,0,992.52,378.535467728,0.8455347349164652,0.44615554923437645
6535,11,0.61844,2.58974359,0.471830986,0.21126760600000002,0.10563380300000001,0.049295775,0.531313131,0.0,0.039473684,0,0.257068849,0.43452381,1,10,0.0,12808,142,7,0.042253520999999995,0.124293785,0.0,training,0,429,12,2,528,128,1280.8,1591.95479828,0.8497393419435024,0.8402886524400436
4820,1,0.8499969999999999,1.329411765,0.428571429,0.20571428600000002,0.011428571,0.005714286,0.46724546200000006,0.0,0.007104796,0,0.186108998,0.079295154,0,33,1.0,2060,175,0,0.942857143,0.088495575,1.0,training,519,4070,37,1,0,0,679.8,182.30088450000002,0.8612949117886557,0.5
7410,4,0.694892,1.8423423419999998,0.43668122299999995,0.152838428,0.074235808,0.021834061000000002,0.51584078,0.0,0.0304,0,0.20831827600000002,0.086363636,1,56,0.0,1475,229,3,0.07860262,0.0995671,1.0,training,0,1865,12,2,1798,0,826.0,146.86147250000002,0.8621583430350643,0.4146372773589576
5237,0,0.6008133639871819,2.088235294,0.236111111,0.097222222,0.0,0.0,0.463680387,0.0,0.073170732,1,0.255838967,0.08965517199999999,1,27,0.0,1924,72,4,0.0,0.09493670900000001,0.0,training,0,1516,12,2,1169,944,519.48,182.658228116,0.5782977732960317,0.44615554923437645
5905,0,0.6008133639871819,12.45263158,0.43093922700000004,0.28176795600000004,0.23204419899999998,0.182320442,0.48343079899999997,0.0,0.042272127,0,0.202035895,0.5,1,68,0.0,2771,181,0,0.270718232,0.155339806,0.0,training,519,472,12,1,0,0,1884.28,430.44660242599997,0.8695007508395665,0.15886910488091516
4677,0,0.6008133639871819,2.398467433,0.619926199,0.232472325,0.084870849,0.055350554,0.51556157,0.0,0.068508287,0,0.145858422,0.084870849,1,64,0.0,1618,271,4,0.26199262,0.138181818,0.0,training,446,3452,12,7,453,714,1035.52,223.57818152400003,0.8636748877148862,0.16207666550651398
7562,8,0.617784,1.54109589,0.339869281,0.117647059,0.10457516300000001,0.065359477,0.549915398,0.0,0.069014085,0,0.23955221399999999,0.233183857,0,25,0.0,2851,153,3,0.098039216,0.127853881,1.0,training,0,109,12,3,453,714,712.75,364.511414731,0.8403338641134707,0.8322284513290674
3465,6,0.816156,1.942307692,0.471698113,0.20754717,0.12264150900000001,0.066037736,0.49849737,0.0,0.01826484,0,0.242104885,0.046692607000000004,0,13,1.0,5630,106,0,0.386792453,0.091476091,1.0,training,519,3897,12,1,0,0,731.9,515.01039233,0.54823660816288,0.837479672924746
4153,0,0.6008133639871819,1.6666666669999999,0.44230769200000003,0.182692308,0.153846154,0.125,0.5122777310000001,0.0,0.068783069,0,0.24297016899999999,0.167400881,0,19,0.0,2721,104,8,0.192307692,0.08837209300000001,1.0,training,0,2201,12,4,453,714,516.99,240.46046505300004,0.5771564475556816,0.8320183851339245
8284,6,0.591367,3.099236641,0.62406015,0.338345865,0.165413534,0.097744361,0.414989758,0.0,0.037190083,0,0.24958313899999998,0.00397878,1,20,0.0,7614,133,7,0.007518797,0.120751988,0.0,training,519,3288,12,5,613,833,1522.8,919.405636632,0.8432917027005509,0.8350835810624154
10340,10,0.322527,1.967032967,0.554347826,0.38043478299999994,0.10869565199999999,0.0,0.42020046299999997,0.0,0.023880597000000003,0,0.350175141,0.001298701,0,7,0.0,10550,92,11,0.032608696,0.10901749699999999,1.0,training,0,2526,42,3,1342,1317,738.5,1150.13459335,0.8429045311145473,0.8447334151903693
8617,0,0.6008133639871819,1.5269461080000002,0.563953488,0.302325581,0.104651163,0.093023256,0.44375324,0.0,0.044929397,0,0.219829236,0.174846626,1,22,0.0,4120,172,4,0.11627907,0.068111455,1.0,training,0,2199,12,3,453,714,906.4,280.6191946,0.8655379206100237,0.5138853177460048
5025,6,0.9075989999999999,2.287234043,0.725490196,0.303921569,0.13725490199999998,0.019607843,0.410981356,0.0,0.032258065,0,0.235080134,0.006510416999999999,1,4,0.0,27560,102,10,0.039215686,0.09293193699999999,0.0,training,519,1817,12,3,525,1935,1102.4,2561.20418372,0.8400414592285452,0.8338562360433432
6082,8,0.49258100000000005,1.413612565,0.362318841,0.077294686,0.004830918,0.004830918,0.509925558,0.0,0.035487959,0,0.246735628,0.2,0,32,0.0,2739,207,4,0.004830918,0.113772455,1.0,training,519,691,12,3,1655,477,876.48,311.622754245,0.854796506280329,0.5195977978782956
3534,0,0.6008133639871819,2.241935484,0.8015873020000001,0.317460317,0.111111111,0.015873016,21.0,-1.0,0.042352941,0,0.271443689,-1.0,1,31,0.0,3389,126,7,0.007936508,0.111111111,1.0,training,519,1817,12,3,525,1736,1050.59,376.555555179,0.837923334493486,0.5782977732960317
4464,3,0.849978,1.811764706,0.43678160899999996,0.126436782,0.022988506000000002,0.0,0.34179894200000005,0.0,0.10666666699999999,0,0.268614307,0.073170732,0,37,0.0,1288,87,4,0.011494253000000001,0.028846154,0.0,training,0,902,12,4,453,714,476.56,37.153846351999995,0.5237915435013812,0.40960672324473796
3617,3,0.886626,3.0602409639999997,0.373737374,0.16161616199999998,0.12121212099999999,0.10101010099999999,0.484930579,0.0,0.12264150900000001,0,0.242679146,0.053941909,1,27,0.0,3416,99,7,0.04040404,0.056842105,0.0,training,519,2912,12,6,1792,833,922.32,194.17263068,0.5574376329113074,0.44615554923437645
7331,1,0.474894,0.028571429,0.0,0.0,0.0,0.0,0.39931740600000004,0.0,0.10178117,0,0.182417054,0.75308642,0,3,0.0,327,82,5,0.085365854,0.10483871,0.0,training,417,3264,12,4,453,2109,9.81,34.28225817,0.47620845649861887,0.5943608058072882
9248,10,0.331138,2.494117647,0.406593407,0.164835165,0.098901099,0.065934066,0.45107323200000005,0.0,0.131336406,0,0.257513269,0.044692737,1,22,0.0,3501,91,10,0.32967033,0.166666667,0.0,training,519,1143,12,2,1000,101,770.22,583.5000011669999,0.5553280552623691,0.5138853177460048
2513,0,0.6008133639871819,2.2403100780000003,0.63681592,0.447761194,0.313432836,0.0,0.456060918,0.0,0.028150134,0,0.29153697300000003,0.017045455,1,5,0.0,20961,201,5,0.014925373,0.100117786,1.0,training,0,3201,12,3,453,714,1048.05,2098.568912346,0.5782977732960317,0.5810956417872526
4455,0,0.6008133639871819,1.703125,0.39726027399999997,0.123287671,0.109589041,0.08219178099999999,0.47333333299999997,0.0,0.052631579000000005,0,0.229828244,0.097972973,0,16,0.0,2789,73,6,0.01369863,0.081911263,1.0,training,0,525,12,3,453,714,446.24,228.45051250699998,0.5161234400549263,0.834962228306857
8398,2,0.648774,1.619047619,0.471428571,0.12857142900000001,0.014285714,0.0,0.40942928,0.0,0.064788732,0,0.26495985899999996,0.023255814,0,23,0.0,1595,70,2,0.014285714,0.079069767,0.0,training,0,1613,12,2,744,0,366.85,126.116278365,0.5709465968834663,0.5522560354634618
7829,3,0.161383,2.541666667,0.08,0.0,0.0,0.0,0.6613545820000001,0.0,0.19101123600000003,0,0.24368658,0.333333333,0,84,0.0,61,25,1,0.0,0.166666667,0.0,training,0,2006,27,2,747,0,51.24,10.166666687,0.1297438121830482,0.5621765008857981
